noble_filename_abbrev,article_title,journal_name,doi,table_page_num,catalyst_formula_raw,catalyst_formula,a1,a2,a3,a1_perc,a2_perc,a3_perc,b1,b2,b3,b1_perc,b2_perc,b3_perc,synthesis_method,reaction_oxidation_temperature,reaction_oxidation_temperature_units,reaction_reduction_temperature,reaction_reduction_temperature_units,cycle_number,extra_operating_condtions,yield_1,yield_1_amt,yield_1_units,yield_2,yield_2_amt,yield_2_units
paidarticles-elsevier-1-s2-0-s0169433219315922-,"Combustion synthesized A0.5Sr0.5MnO3-≈í•¨‚Ä†perovskites (where, A‚Äö√Ñ√ò=‚Äö√Ñ√òLa, Nd, Sm, Gd, Tb, Pr, Dy, and Y) as redox materials for thermochemical splitting of CO2",Applied Surface Science,https://doi.org/10.1016/j.apsusc.2019.05.284,,,Gd0.5Sr0.5MnO3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0169433219315922-,"Combustion synthesized A0.5Sr0.5MnO3-≈í•¨‚Ä†perovskites (where, A‚Äö√Ñ√ò=‚Äö√Ñ√òLa, Nd, Sm, Gd, Tb, Pr, Dy, and Y) as redox materials for thermochemical splitting of CO2",Applied Surface Science,https://doi.org/10.1016/j.apsusc.2019.05.284,,,Tb0.5Sr0.5MnO3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0169433219315922-,"Combustion synthesized A0.5Sr0.5MnO3-≈í•¨‚Ä†perovskites (where, A‚Äö√Ñ√ò=‚Äö√Ñ√òLa, Nd, Sm, Gd, Tb, Pr, Dy, and Y) as redox materials for thermochemical splitting of CO2",Applied Surface Science,https://doi.org/10.1016/j.apsusc.2019.05.284,,,Dy0.5Sr0.5MnO3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0169433219315922-,"Combustion synthesized A0.5Sr0.5MnO3-≈í•¨‚Ä†perovskites (where, A‚Äö√Ñ√ò=‚Äö√Ñ√òLa, Nd, Sm, Gd, Tb, Pr, Dy, and Y) as redox materials for thermochemical splitting of CO2",Applied Surface Science,https://doi.org/10.1016/j.apsusc.2019.05.284,,,Y0.5Sr0.5MnO3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0196890423001188-,Selection of iron-based oxygen carriers for two-step solar thermochemical splitting of carbon dioxide,Energy Conversion & Management,https://doi.org/10.1016/j.enconman.2023.116772,,Method3,50%Ni/CoFe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0196890423001188-,Selection of iron-based oxygen carriers for two-step solar thermochemical splitting of carbon dioxide,Energy Conversion & Management,https://doi.org/10.1016/j.enconman.2023.116772,,Method2,50%Ni/CoFe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0196890423001188-,Selection of iron-based oxygen carriers for two-step solar thermochemical splitting of carbon dioxide,Energy Conversion & Management,https://doi.org/10.1016/j.enconman.2023.116772,,Method1,50%Ni/CoFe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0196890423001188-,Selection of iron-based oxygen carriers for two-step solar thermochemical splitting of carbon dioxide,Energy Conversion & Management,https://doi.org/10.1016/j.enconman.2023.116772,,"50%CF-Ni-R, after reaction",50% CoFe2O4/NiO,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0196890423001188-,Selection of iron-based oxygen carriers for two-step solar thermochemical splitting of carbon dioxide,Energy Conversion & Management,https://doi.org/10.1016/j.enconman.2023.116772,,"50%CF-CO-R, after reaction",50% CoFe2O4/Co3O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0254058409005537-,Pure phase LaFeO3 perovskite with improved surface area synthesized using different routes and its characterization,Material Chemistry & Physics,https://doi.org/10.1016/j.matchemphys.2009.09.005,,co-precipitation synthesis,LaFeO3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0254058409005537-,Pure phase LaFeO3 perovskite with improved surface area synthesized using different routes and its characterization,Material Chemistry & Physics,https://doi.org/10.1016/j.matchemphys.2009.09.005,,combustion synthesis,LaFeO3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0254058409005537-,Pure phase LaFeO3 perovskite with improved surface area synthesized using different routes and its characterization,Material Chemistry & Physics,https://doi.org/10.1016/j.matchemphys.2009.09.005,,sol-gel synthesis,LaFeO3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0272884220321829-,Design and characterization of novel manganite perovskites Ba1-xBixTi1-xMnxO3 (0‚Äö√¢ßx‚Äö√¢ß0.2),Ceramics International,https://doi.org/10.1016/j.ceramint.2020.07.169,,,BaTiO3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319911028904-,Diesel fuel reforming over catalysts derived from LaCo1‚Äö√†√≠xRuxO3 perovskites with high Ru loading,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2011.12.156,,,LaCo0.8Ru0.2O3.,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,,NiFe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,,Ni0.8Zn0.2Fe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,,Ni0.2Zn0.8Fe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,,ZnFe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,,Mn0.5Zn0.5Fe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,,MnFe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,,CoFe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,M/CA1/2 (metal/citric acid ratio during synthesis),Mn0.5Zn0.5Fe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,M/CA1/1 (metal/citric acid ratio during synthesis),Mn0.5Zn0.5Fe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,M/CA2/1 (metal/citric acid ratio during synthesis),Mn0.5Zn0.5Fe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,M/CA3/1 (metal/citric acid ratio during synthesis),Mn0.5Zn0.5Fe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,calcined in N2 1400°C,CoFe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,calcined in air 1400°C,CoFe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,as-sysnthesized,NiFe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,calcined at 1400°C,NiFe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,calcined in N2 1400°C,NiFe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,"calcinedat1400°C,inair,30min",CuFeAlO4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,"calcinedat900°C,inair,120min",CuFeAlO4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,NiFe2O4'SP,NiFe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,NiFe2O4'LP,NiFe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,CoFe2O4'SP,CoFe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319912006027-,Hydrogen production via solar-aided water splitting thermochemical cycles: Combustion synthesis and preliminary evaluation of spinel redox-pair materials,International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2012.02.196,,CoFe2O4'LP,CoFe2O4,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319918315337-,Iron precipitated onto ceria-zirconia nanoparticle mixtures for the production of hydrogen via two-step thermochemical water splitting,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2018.05.043,,CeO2,CeO2,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319918315337-,Iron precipitated onto ceria-zirconia nanoparticle mixtures for the production of hydrogen via two-step thermochemical water splitting,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2018.05.043,,Fe/CeO2,Fe/CeO2,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319918315337-,Iron precipitated onto ceria-zirconia nanoparticle mixtures for the production of hydrogen via two-step thermochemical water splitting,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2018.05.043,,Fe/Zr25Ce75O2,Fe/Zr0.25Ce0.75O2,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319918315337-,Iron precipitated onto ceria-zirconia nanoparticle mixtures for the production of hydrogen via two-step thermochemical water splitting,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2018.05.043,,Fe/Zr50Ce50O2,Fe/Zr0.50Ce0.50O2,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319918315337-,Iron precipitated onto ceria-zirconia nanoparticle mixtures for the production of hydrogen via two-step thermochemical water splitting,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2018.05.043,,Fe/Zr75Ce25O2,Fe/Zr0.75Ce0.25O2,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319918315337-,Iron precipitated onto ceria-zirconia nanoparticle mixtures for the production of hydrogen via two-step thermochemical water splitting,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2018.05.043,,Fe/ZrO2,Fe/ZrO2,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319918315337-,Iron precipitated onto ceria-zirconia nanoparticle mixtures for the production of hydrogen via two-step thermochemical water splitting,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2018.05.043,,ZrO2,ZrO2,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319920316335-,H2 production by thermochemical water splitting with reticulated porous structures of ceria-based mixed oxide materials,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2020.04.222,,,CeO2,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319920316335-,H2 production by thermochemical water splitting with reticulated porous structures of ceria-based mixed oxide materials,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2020.04.222,,,Ce0.9Zr0.1O3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319920316335-,H2 production by thermochemical water splitting with reticulated porous structures of ceria-based mixed oxide materials,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2020.04.222,,,Ce0.9Co0.1O3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319920316335-,H2 production by thermochemical water splitting with reticulated porous structures of ceria-based mixed oxide materials,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2020.04.222,,,Ce0.9Fe0.1O3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319920316335-,H2 production by thermochemical water splitting with reticulated porous structures of ceria-based mixed oxide materials,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2020.04.222,,,Ce0.9Mn0.1O3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319920316335-,H2 production by thermochemical water splitting with reticulated porous structures of ceria-based mixed oxide materials,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2020.04.222,,Ce0.9Fe0.1Oy-RPCafter15cycles,Ce0.9Fe0.1O2,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319920316335-,H2 production by thermochemical water splitting with reticulated porous structures of ceria-based mixed oxide materials,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2020.04.222,,FreshCe0.9Fe0.1Oy-RPC,Ce0.9Fe0.1O2,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319920316335-,H2 production by thermochemical water splitting with reticulated porous structures of ceria-based mixed oxide materials,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2020.04.222,,Ce0.9Fe0.1Oypowder1300°C,Ce0.9Fe0.1O2,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s036031992033041x-,Investigation on different valence B-site ions doped Pr0.6Sr0.4FeO3-≈í• ceramic membrane for hydrogen production from water splitting,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2020.08.046,,PSF,Pr0.6Sr0.4FeO3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s036031992033041x-,Investigation on different valence B-site ions doped Pr0.6Sr0.4FeO3-≈í• ceramic membrane for hydrogen production from water splitting,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2020.08.046,,PSFA,Pr0.6Sr0.4Fe0.9Al0.1O3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s036031992033041x-,Investigation on different valence B-site ions doped Pr0.6Sr0.4FeO3-≈í• ceramic membrane for hydrogen production from water splitting,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2020.08.046,,PSFZ,Pr0.6Sr0.4Fe0.9Zr0.1O3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s036031992033041x-,Investigation on different valence B-site ions doped Pr0.6Sr0.4FeO3-≈í• ceramic membrane for hydrogen production from water splitting,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2020.08.046,,PSFW,Pr0.6Sr0.4Fe0.9W0.1O3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319921009459-,Thermochemical hydrogen production using Rh/CeO2/Œ≥-Al2O3 catalyst by steam reforming of ethanol and water splitting in a packed bed reactor,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2021.03.079,,(a) fresh,Rh/CeO2/Al2O3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319921009459-,Thermochemical hydrogen production using Rh/CeO2/Œ≥-Al2O3 catalyst by steam reforming of ethanol and water splitting in a packed bed reactor,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2021.03.079,,(b) after SRE reaction,Rh/CeO2/Al2O3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319921009459-,Thermochemical hydrogen production using Rh/CeO2/Œ≥-Al2O3 catalyst by steam reforming of ethanol and water splitting in a packed bed reactor,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2021.03.079,,Pristine,Rh/CeO2/Al2O3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319921009459-,Thermochemical hydrogen production using Rh/CeO2/Œ≥-Al2O3 catalyst by steam reforming of ethanol and water splitting in a packed bed reactor,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2021.03.079,,Method-1,Rh/CeO2/Al2O3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319921009459-,Thermochemical hydrogen production using Rh/CeO2/Œ≥-Al2O3 catalyst by steam reforming of ethanol and water splitting in a packed bed reactor,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2021.03.079,,Method-2,Rh/CeO2/Al2O3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319921009459-,Thermochemical hydrogen production using Rh/CeO2/Œ≥-Al2O3 catalyst by steam reforming of ethanol and water splitting in a packed bed reactor,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2021.03.079,,(a),Al2O3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319921009459-,Thermochemical hydrogen production using Rh/CeO2/Œ≥-Al2O3 catalyst by steam reforming of ethanol and water splitting in a packed bed reactor,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2021.03.079,,(b),CeO2,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319921009459-,Thermochemical hydrogen production using Rh/CeO2/Œ≥-Al2O3 catalyst by steam reforming of ethanol and water splitting in a packed bed reactor,International Journal of Hydrogen Energy,https://doi.org/10.1016/j.ijhydene.2021.03.079,,(c),2%Rh/20%CeO2/Al2O3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319921047479-,"Effect of B-site Al substitution on hydrogen production of La0.4Sr0.6Mn1-xAlx (x=0.4, 0.5 and 0.6) perovskite oxides",International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2021.12.047,,,La0.4Sr0.6Mn0.6Al0.4O3,,,,,,,,,,,,,,,,,,,,,,,,,
paidarticles-elsevier-1-s2-0-s0360319921047479-,"Effect of B-site Al substitution on hydrogen production of La0.4Sr0.6Mn1-xAlx (x=0.4, 0.5 and 0.6) perovskite oxides",International Journal of Hyrdogen Energy,https://doi.org/10.1016/j.ijhydene.2021.12.047,,,La0.4Sr0.6Mn0.4Al0.6O3,,,,,,,,,,,,,,,,,,,,,,,,,
